id	node1	label	node2	node2;kgtk:data_type	node2;kgtk:number	node2;kgtk:low_tolerance	node2;kgtk:high_tolerance	node2;kgtk:units_node	node2;kgtk:date_and_time	node2;kgtk:precision	node2;kgtk:calendar	node2;kgtk:truth	node2;kgtk:symbol	node2;kgtk:latitude	node2;kgtk:longitude	node2;kgtk:globe	node2;kgtk:text	node2;kgtk:language
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N116-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N116	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N116-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N116	P585		date_and_times					"2017-12-20T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N117	BARO nr.Masha	P2225		quantity	22.579			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N117-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N117	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N117-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N117	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N117-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N117	P585		date_and_times					"2017-12-21T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N118	BARO nr.Masha	P2225		quantity	21.709			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N118-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N118	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N118-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N118	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N118-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N118	P585		date_and_times					"2017-12-22T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N119	BARO nr.Masha	P2225		quantity	21.709			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N119-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N119	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N119-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N119	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N119-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N119	P585		date_and_times					"2017-12-23T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N120	BARO nr.Masha	P2225		quantity	22.579			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N120-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N120	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N120-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N120	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N120-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N120	P585		date_and_times					"2017-12-24T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N121	BARO nr.Masha	P2225		quantity	20.853			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N121-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N121	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N121-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N121	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N121-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N121	P585		date_and_times					"2017-12-25T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N122	BARO nr.Masha	P2225		quantity	20.853			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N122-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N122	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N122-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N122	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N122-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N122	P585		date_and_times					"2017-12-26T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N123	BARO nr.Masha	P2225		quantity	20.853			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N123-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N123	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N123-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N123	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N123-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N123	P585		date_and_times					"2017-12-27T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N124	BARO nr.Masha	P2225		quantity	20.853			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N124-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N124	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N124-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N124	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N124-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N124	P585		date_and_times					"2017-12-28T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N125	BARO nr.Masha	P2225		quantity	20.853			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N125-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N125	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N125-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N125	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N125-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N125	P585		date_and_times					"2017-12-29T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N126	BARO nr.Masha	P2225		quantity	20.01			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N126-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N126	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N126-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N126	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N126-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N126	P585		date_and_times					"2017-12-30T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N127	BARO nr.Masha	P2225		quantity	20.01			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N127-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N127	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N127-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N127	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N127-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N127	P585		date_and_times					"2017-12-31T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N140	BARO nr.Masha	P2225		quantity	43.322			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N140-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N140	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N140-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N140	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N140-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N140	P585		date_and_times					"2018-12-01T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N141	BARO nr.Masha	P2225		quantity	41.959666666666664			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N141-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N141	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N141-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N141	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N141-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N141	P585		date_and_times					"2018-12-02T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N142	BARO nr.Masha	P2225		quantity	40.79966666666667			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N142-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N142	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N142-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N142	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N142-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N142	P585		date_and_times					"2018-12-03T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N143	BARO nr.Masha	P2225		quantity	39.812999999999995			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N143-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N143	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N143-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N143	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N143-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N143	P585		date_and_times					"2018-12-04T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N144	BARO nr.Masha	P2225		quantity	39.38566666666667			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N144-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N144	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N144-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N144	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N144-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N144	P585		date_and_times					"2018-12-05T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N145	BARO nr.Masha	P2225		quantity	38.96133333333333			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N145-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N145	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N145-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N145	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N145-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N145	P585		date_and_times					"2018-12-06T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N146	BARO nr.Masha	P2225		quantity	38.96133333333333			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N146-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N146	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N146-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N146	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N146-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N146	P585		date_and_times					"2018-12-07T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N147	BARO nr.Masha	P2225		quantity	38.53966666666667			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N147-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N147	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N147-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N147	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N147-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N147	P585		date_and_times					"2018-12-08T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N148	BARO nr.Masha	P2225		quantity	38.27166666666667			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N148-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N148	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N148-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N148	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N148-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N148	P585		date_and_times					"2018-12-09T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N149	BARO nr.Masha	P2225		quantity	37.657000000000004			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N149-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N149	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N149-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N149	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N149-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N149	P585		date_and_times					"2018-12-10T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N150	BARO nr.Masha	P2225		quantity	34.343666666666664			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N150-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N150	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N150-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N150	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N150-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N150	P585		date_and_times					"2018-12-11T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N151	BARO nr.Masha	P2225		quantity	35.74099999999999			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N151-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N151	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N151-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N151	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N151-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N151	P585		date_and_times					"2018-12-12T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N152	BARO nr.Masha	P2225		quantity	34.852333333333334			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N152-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N152	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N152-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N152	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N152-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N152	P585		date_and_times					"2018-12-13T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N153	BARO nr.Masha	P2225		quantity	34.59766666666666			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N153-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N153	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N153-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N153	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N153-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N153	P585		date_and_times					"2018-12-14T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N154	BARO nr.Masha	P2225		quantity	34.176			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N154-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N154	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N154-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N154	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N154-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N154	P585		date_and_times					"2018-12-15T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N155	BARO nr.Masha	P2225		quantity	33.868			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N155-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N155	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N155-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N155	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N155-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N155	P585		date_and_times					"2018-12-16T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N156	BARO nr.Masha	P2225		quantity	37.143			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N156-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N156	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N156-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N156	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N156-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N156	P585		date_and_times					"2018-12-17T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N157	BARO nr.Masha	P2225		quantity	33.56466666666667			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N157-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N157	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N157-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N157	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N157-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N157	P585		date_and_times					"2018-12-18T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N158	BARO nr.Masha	P2225		quantity	33.56466666666667			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N158-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N158	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N158-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N158	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N158-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N158	P585		date_and_times					"2018-12-19T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N159	BARO nr.Masha	P2225		quantity	32.84666666666667			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N159-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N159	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N159-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N159	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N159-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N159	P585		date_and_times					"2018-12-20T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N160	BARO nr.Masha	P2225		quantity	32.55233333333334			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N160-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N160	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N160-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N160	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N160-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N160	P585		date_and_times					"2018-12-21T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N161	BARO nr.Masha	P2225		quantity	32.01233333333334			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N161-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N161	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N161-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N161	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N161-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N161	P585		date_and_times					"2018-12-22T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N162	BARO nr.Masha	P2225		quantity	32.01233333333334			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N162-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N162	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N162-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N162	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N162-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N162	P585		date_and_times					"2018-12-23T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;N163	BARO nr.Masha	P2225		quantity	31.88633333333333			Q794261										
